authorID,institutionID
1736956,10
2307049,6
2673687,3
1797303,7
2109207119,1
144913704,6
2082418770,11
144394944,1
152744755,2
6735523,5
80317473,7
91426947,3
2178889344,4
2278698817,11
2261544756,2
143814547,5
2270395352,11
2257257381,9
31975089,3
2367163,9
1402965549,2
2071970736,2
120834063,5
119214639,3
2197525782,2
46787948,9
2221053595,3
2221054291,9
1413976745,1
3330588,5
143997136,2
1403426516,3
2715913,2
1710766,10
2128746713,7
19282773,9
2128740944,8
1795988,3
2724737,2
2131177862,9
2287083530,6
2188119930,6
2178608099,3
2303870023,6
2152828011,10
1839458,1
2303854260,11
2298831829,6
4650755,3
2465903,5
144967583,3
144211100,6
2286676502,9
1683337,5
2540936,10
49545238,1
2057105356,2
31291693,1
116803959,1
2152987796,7
2148722654,9
3484262,1
2149891801,2
145341374,2
40219178,11
2283612466,3
1943369,8
2283614967,6
1411193066,5
1397248159,3
144048799,3
2205766751,3
71691589,1
3168753,7
144023936,4
2139281,2
147220896,10
2129863800,10
1780130,11
1486415963,1
2089501033,3
2018982075,11
41020061,11
18044435,11
2183661270,10
71758631,4
1689115,11
83589790,9
47115854,1
2216605913,11
2267110,1
4692365,2
2146277129,10
2242966052,11
2242959918,7
2143853895,3
2928777,3
2239245627,11
2109397,6
2112932943,1
2151698227,1
2152169745,3
17638288,10
2109664010,9
2158625335,10
2079928174,3
16249808,7
2290900541,1
2474224,4
2279718178,5
2279718574,11
2281587001,5
2283866190,11
2283865584,3
2283866927,9
2210441565,2
1703056,2
48954768,8
144901889,7
2145138168,1
14013015,8
2553106,11
1829686,2
49534433,10
10795766,6
31618106,7
1846124,6
49599759,2
1715774,3
2114787903,4
2116733288,10
2118116372,2
46215398,2
153178498,1
37923918,1
2165918,6
143868870,3
144467019,1
3436584,4
1972464669,11
1972310767,11
3076463,5
1703563,5
143862363,5
67052013,2
49967181,11
117731242,6
52011733,6
52135167,1
46207123,9
79808755,4
2181574073,5
34943237,1
12918545,11
1990710461,3
2290014864,11
35051208,11
2290047127,1
2314883226,4
2316485692,2
2266753656,11
2314827895,9
2261017000,11
35052551,3
2109725353,7
2072984554,8
2144285639,7
2728022,1
39629774,9
2115201424,1
1737358,3
1731908,1
49164731,3
2199740199,6
2281585987,5
2279718176,3
2279715721,6
2279720772,2
2279715698,1
2149199862,2
46791421,8
19288352,11
143740442,3
2134562845,8
7789419,10
2290110092,6
2290108644,5
98766891,11
2290108722,4
74673677,11
48909688,8
26976290,9
70295695,5
49684238,10
101316469,6
2055702954,6
3255561,1
2144677715,5
49196890,7
1788487,10
2134633922,6
1400318869,11
2204391438,7
2007082524,10
51394448,8
2585415,8
2848857,2
144019071,9
2273243247,1
2254826342,6
2277452038,3
145266618,11
144324730,4
1967755,10
2052180355,2
144191254,11
2145708412,9
47033159,2
2038468629,1
2155729014,1
97823455,6
2005789709,1
2150168887,11
2112593982,3
2107975546,5
1438013705,6
2875619,2
1500398885,5
100850144,3
1933503731,5
1934197141,8
1662751324,1
144119442,4
2313651273,5
8536253,6
46194296,1
1404906250,7
9420121,9
1730285,2
11049753,5
1581503265,7
5223640,5
2156388940,10
2223763670,7
2215590272,2
145743766,1
2738138,6
2180240771,5
2266809812,10
50771151,2
2272742832,11
2260732798,9
1717631,7
26348714,2
1803701,6
3065714,1
2313102,2
152981613,8
2778050,11
2055809732,10
2109936241,8
38592060,10
144990091,5
1705579,9
2021011947,10
2267276054,11
2256980831,1
2257036596,11
2257348528,2
51214420,10
2257319328,3
2257314969,11
2163526362,11
2254820744,5
2193659022,1
49412583,9
1795664,11
32469781,6
34322073,8
31186624,11
2298873,6
35235277,6
31734703,1
2173847696,2
1745569,1
3079331,5
30679182,4
2499460,7
1406771678,2
25380805,5
9114249,10
2275409,8
48578142,7
1999567588,9
2054337136,8
1412714267,6
5967996,3
120076333,2
47430042,11
143865192,8
46430042,5
40641797,3
1978422640,4
31823344,3
3160786,5
2918557,8
2307453548,11
51965671,2
2307455124,11
2307456881,2
13774744,3
2307605752,10
2271558038,4
33843462,4
8917234,1
2160927112,2
2185539258,3
144401763,11
17309740,1
2107088,2
1721261,6
2075414409,10
2729091,10
2112882047,9
2245993387,9
34761193,2
8893266,3
2124836195,11
2144287302,1
2153735274,2
2269484684,11
2269484338,9
9425989,3
2267155114,11
9159843,3
2152609125,1
3355249,4
92308464,4
2153111253,11
50292424,7
72429650,4
2277332024,1
2277318714,1
2277333003,2
2018833564,11
2158726004,11
2270722898,8
2270722862,11
2270722694,1
2180312550,11
2738833,5
2054656008,11
2292768,11
2183484005,3
1414514755,9
2293689,11
34964060,1
11430146,11
2296963,5
2656889,11
2281606384,3
2281428302,11
2275455700,6
2275436086,11
2275461859,1
2275446790,3
144055597,8
2327746803,9
2321222361,3
2281672957,7
2281680701,7
2280784214,5
2281663259,11
2281666848,2
1770785,6
50357690,10
35697710,7
1911952,1
1405496455,11
88058030,4
2317930232,5
2237167773,9
2318901694,5
2317963448,3
37061805,9
34402399,2
2287099329,8
2286884846,5
2054232856,5
1491241611,8
2163239864,6
2043009,11
32091436,5
2143065736,8
12942975,10
1861749,1
2186565854,1
12943911,1
2217540905,11
2168268171,7
2144579147,6
2204407887,4
2266643946,1
1403025868,6
2113742925,7
1955694,11
47352479,1
2164960051,1
67263107,9
1492046485,8
1893258,2
2664220,10
144113997,11
2284087945,1
2316861199,8
50340328,3
2301637237,1
2151949978,1
2238251521,5
2238301751,2
49907610,2
2287626775,3
2284290236,2
2284620436,2
2287636482,3
2287392972,3
117062878,4
33899331,5
2144212912,3
2275249853,5
2275250875,6
2274773568,1
2258629,5
2275244794,3
2275252021,2
2275252424,2
2275245579,2
2275246437,11
2275139370,8
2256699302,2
2054519183,4
2275251659,3
47626612,11
2275198557,1
2275251620,10
2275245092,3
4689792,1
2275245414,11
2275245581,3
2275251674,9
2275246071,11
2275248137,7
2275245419,1
2275219628,9
35167962,6
2146257251,2
2275157286,11
2274782053,7
2275245404,2
2275246368,2
2275120298,1
144114446,6
1466431052,11
2275545855,3
2057091285,2
2253841704,8
2275188918,3
2275179180,9
2275289833,2
2275251158,8
2276186593,11
2275839391,11
2275231534,5
49645091,10
2276187456,8
2275251205,1
2275244920,1
2275247090,1
2275251200,3
2275244298,8
35363891,2
2275252295,3
2275245491,2
66821245,3
2275245457,1
2065430571,1
2096916416,1
2275249996,5
2275245820,2
2275244914,11
2275251173,2
2027599537,1
2275200811,10
2275254804,4
2275144649,7
2325028819,8
2261041177,5
2158366935,9
2265066144,3
2275250003,7
2275247307,7
2275137274,1
2253699903,6
2276101257,1
2275540338,3
2275295848,4
2275226809,11
2275245527,8
2151087994,4
2242286342,2
2226452668,11
2275246148,9
2275245339,2
103681415,1
2275214107,7
2275210604,4
2275777049,11
39378983,9
2276187117,10
2171110177,5
2151094350,5
2253471334,5
2275172062,9
2275752035,4
2275203081,2
2275250083,4
2275247096,2
35450887,2
2403754,1
2275230678,4
2275169038,4
3151440,1
2844898,5
2152264064,1
2275246102,6
2260346092,9
2149054292,1
2275296777,3
2275112980,2
51131802,9
2146257375,1
1485556711,8
2275246094,5
1666171360,5
2275252322,11
2275245594,2
2275229877,11
2275247085,9
2275246287,8
2274915115,11
2990741,10
52152632,4
2275256930,1
2275285124,2
2275176375,3
2275759230,6
2253840098,4
2275248327,5
2257272397,4
2275245628,6
119341078,3
2275245649,10
14113256,5
2275245336,4
2114362965,1
2275231822,2
2275247045,1
39593364,5
2274772421,11
2275234856,3
2275210659,2
2275132306,5
10698483,1
2275246330,5
2275252694,9
2275245453,2
1404556973,9
3407880,3
2275154456,5
2117715631,1
147746767,11
2275246116,11
3422774,5
7406311,11
2057426488,4
2273886618,3
2275115983,6
2228518120,6
1435765036,3
2713380,1
34800652,11
2275244652,11
2275246178,1
50213542,7
2275245818,3
2275245435,11
2274774915,6
2275125663,3
2275245529,1
2275250075,4
2136008481,11
1463773776,1
2275246346,1
2275246814,6
144401061,1
2275150061,4
146162186,11
2151088845,9
2275243930,1
2285654208,5
2275178294,6
2261024614,7
2275225165,4
2275252438,7
2275252095,5
2275207240,11
11150265,3
2275250007,8
2260406867,9
47204843,5
2275246803,7
2852106,11
2275265666,4
2252874293,2
47971768,1
2196579,10
2275244711,7
102475503,1
2275246834,11
118335789,5
2700360,10
2151735251,4
2275252299,2
2117680841,2
103422608,9
2901424,3
2307592658,2
2275245668,4
9927844,6
2275252251,1
2275750817,2
145950540,7
2151289331,4
2275252092,4
2267339677,10
2275249879,6
2275249709,1
2275244171,2
2065005836,3
2275203310,3
2275244586,7
2275245661,5
2275245962,10
2275528432,3
2275540420,2
2275189326,2
2170081200,6
2253952872,1
2275244218,7
2275245663,7
2930640,5
2275139180,10
2065741038,8
2275252154,7
2275249733,3
2275244177,5
2275225207,8
2275245771,2
2275299848,6
2274911253,2
2307456650,3
2275190169,2
2275452480,10
2275310096,6
2275593618,3
2275194186,9
2563432,10
49629836,1
2262080679,2
2275288889,8
2275545682,2
2275257857,11
2275201537,3
2275245715,8
2240426648,5
2240426839,5
2240426646,1
1716319622,5
2135575396,1
8244065,8
1713064,4
84381071,2
152839898,6
1794871,11
2223947005,9
34804098,5
1998352,3
1798197,3
2213370964,3
144718029,8
66343571,7
2209548081,7
32089315,1
2209527186,2
35464212,1
98863819,6
2411265,4
114418833,11
2209422149,5
2209949652,2
2163825223,10
2209779728,10
2065316057,3
2368141,7
144536399,7
9281906,11
1954241,3
144595648,4
2005724057,3
97349943,5
2216845867,1
2532721,10
2091654184,5
29824556,2
2153196076,9
144892956,10
2118912336,11
2008219007,3
30571671,7
49398584,11
153539329,3
47658594,7
30594770,8
144409606,11
73372272,3
1410064789,1
2115316285,7
49128514,4
2309834719,6
1769095,9
116897218,5
3448243,9
2283687548,7
2283658748,3
2283658807,3
2283700389,10
2283586253,6
72737764,10
2217170551,2
2276079770,6
143908439,2
2642750,11
31857340,2
3266888,2
120426271,11
50677929,5
1986484,6
2211358059,2
2111404632,5
1728749,3
48383313,11
2187762932,4
2064000013,8
3216665,5
2767359,8
1505181057,6
1861248770,1
2075420109,8
9414313,8
5164335,7
1390572170,2
2480351,6
47785906,1
19066746,6
1720846111,4
1941453,2
1805399,6
2145236245,10
2286265039,3
144121212,4
144494232,1
121267892,11
1409664948,3
136917133,1
2209641409,11
1762281,9
1790928,10
2276088564,5
145168605,2
144329682,2
2212580512,2
2212393286,11
2211934896,9
2212579218,8
2212196592,1
2181132874,3
2003504434,7
2193928851,11
40194751,11
3050220,3
88575577,7
2276627144,6
2292163776,3
2292165284,9
100718426,2
2291387992,3
98559323,6
2208011031,2
98739395,1
2208020066,9
145729901,2
2638024,1
90965785,1
2253528,10
1684080504,2
1420093971,6
49485099,1
32593111,11
2116117769,1
1997379,2
2157633209,9
30906635,9
3460372,2
145683384,11
144609511,1
2029348455,11
2008159459,11
2185534042,2
9629225,11
2316560504,2
2247482293,6
2239211946,8
48441418,4
2268018351,2
2268199066,11
2268198625,1
2268030754,10
2267908603,3
2268038649,8
2268017947,3
2267910078,7
2268020882,5
2267912044,4
1786799,1
2267984532,5
51055650,2
116261662,1
14181790,1
115802025,1
2221718520,1
2081930775,5
2054347375,2
21010673,1
2088777994,1
2151206967,3
1509411684,11
2125474793,7
3174714,4
2284151996,2
2284153733,6
2080428837,10
2148323104,3
2148322869,4
2253703561,11
2220168849,6
2283572356,7
3370102,9
2034063,1
2207298991,5
100581778,8
143955457,1
120349438,1
2210275324,7
23181942,2
2243912558,6
2243380813,5
3045510,11
9383283,3
40996433,1
2147001497,8
150898492,3
2067001606,10
49192132,2
2160991641,7
2141522532,3
2257910185,7
2112318075,1
2117124218,4
83181007,11
52448771,1
1753223,5
40360972,1
2145403550,6
2150679817,9
2163371869,11
2164163337,4
2150484087,3
2253567680,2
2289753643,6
1409786102,3
2004204908,4
2144086043,7
2264401771,2
2257048937,11
2264519622,8
2305830172,10
2257018513,1
2265396762,1
2267609547,1
51921409,1
34035074,7
33776585,3
2270037600,9
1663644944,5
34704423,11
145168914,5
3396460,3
2329184955,8
2325451395,3
2307004760,10
2262511952,7
2306947309,3
2289139082,11
2330227028,5
2288673056,6
2288537472,3
2324823188,8
2311835982,1
2326115911,10
2237228952,2
2307036168,5
2145068597,1
2300285175,3
2332551945,7
2300333052,3
2290139027,10
2314081744,11
2143472100,3
2300285002,2
2040092803,7
1713968,2
41096708,10
46460140,1
1490889580,5
1707242,8
48165870,5
2115876918,11
22640071,7
9501591,11
2111906350,10
1490888815,8
2064494954,10
2141538599,7
2241429480,3
2241401920,6
2241401664,5
2241429482,1
2241458869,8
2241382721,7
145673316,6
2088138377,8
26352398,11
2146174432,2
2139199675,7
2091694533,2
143668305,11
50324141,10
2189948,2
1745899,4
2271578501,11
9518831,1
2205088013,2
147150133,4
2265505530,11
2265504365,6
2265504356,4
2265506633,1
2265505137,4
2265507319,1
148007817,7
32311803,7
46410515,11
148272344,11
2141279947,1
2228056054,3
2230906176,6
2068180985,10
31558629,4
2279023706,1
2281041687,7
2279023933,11
2056059,5
3107309,2
2259208912,4
2279023734,5
2237761087,3
2279023474,5
2279023279,2
2277590414,6
1399845707,10
2515554,1
2246291669,3
83650857,9
2279023878,4
2279023843,4
1705156,8
2273614050,9
2283935355,10
2274318270,2
2279023874,3
2274409713,1
2205256923,7
2279023522,9
2279023663,5
2374311,2
2279023753,11
1742178619,4
1742254031,9
2055082996,2
2149798897,3
1705901,1
2584973,6
2006534498,5
1505722696,10
2149799007,3
1514964843,1
2291728002,5
2287323176,6
2287328079,1
2291727339,6
2136044496,3
49134181,1
2118815499,5
26415464,2
18947121,6
2144503476,3
2219224572,2
52569430,5
48583070,3
2126264044,4
50593491,4
2047254162,11
144383725,8
40565691,7
3024005,4
2068020350,4
2281247548,4
1403051487,5
2291903768,2
101544634,9
1412407676,1
71486420,3
2272864303,4
2237715206,2
2146732191,2
2204829304,4
2153395256,4
2107272,9
47160540,3
24893008,11
2149818915,6
2289260038,7
2289241848,2
2289945963,1
2289186973,1
2289781241,3
74167114,4
51178698,11
51127456,3
145504199,3
2089067,1
2069027133,8
2109936320,9
2504452,2
69880703,2
70804270,5
2278122493,10
2278117060,11
8716105,1
1807333,9
1946878,8
2059125895,9
2560364,4
1410376478,8
1398632169,5
1445524335,1
2247497390,7
1398632145,10
1400531221,6
2278131952,10
133661182,11
115699590,11
3375348,8
2355509,11
2223381836,11
1394315832,3
1931243,11
2516236,11
48860332,3
2270724949,8
2238370364,6
115647695,8
2266336733,7
2340294004,4
2326174862,2
1423633059,6
2266336801,5
2266333142,3
143789266,2
123793448,7
133657857,2
152145884,11
46465533,1
145280190,2
2251558,5
144786412,1
2268200741,9
2242609980,7
2639233,1
51056755,1
51052870,3
3426988,5
3437962,11
2065331726,2
2071785604,1
47460271,3
9483953,3
2228490,9
145183709,1
52184096,11
21432929,1
2645384,10
46283650,1
2291388756,4
2176516632,6
2291391070,2
2291390333,3
3031134,1
34794489,7
2173513877,7
145680277,10
2163986364,9
2023624205,10
2433875,10
2147114765,2
3264711,3
2057625254,5
2145510380,11
40528995,2
2283024902,8
31391477,7
2283037012,1
31862340,5
2288704724,10
2288724243,1
2286024330,4
2243964945,11
2243965233,1
3012649,3
2148733,2
2316551564,1
2316518243,6
2316521114,9
2316568253,7
71545401,9
2086802671,2
1395921592,2
2213530266,5
2082947331,2
50658658,10
2747524,10
2244621141,4
6843793,2
2020532,3
152788843,1
1742455632,3
2290721064,6
2290739933,2
152548664,3
2078736900,2
2090923760,10
2127998407,8
2127985096,11
2139956137,3
2137808852,2
31586538,11
1700038,7
2112311813,1
2107890340,11
98232756,11
51287181,6
2293559472,5
3374015,2
2260722135,3
2293564870,11
2263584690,2
2316776384,3
2293776100,6
2244784683,4
2309077302,5
2269425905,2
1657730889,4
97726762,9
2244489288,10
1581909645,11
2488441,1
1419482068,8
34575238,3
1687916,5
2244103830,10
145891853,9
2767899,10
2018522,1
2377898,2
2184090782,11
145811892,2
7924157,4
1699399,3
1807890,4
2670601,3
1822576,3
37022396,11
2164140206,6
5111322,5
2060569,10
9692475,8
121609436,11
2064304111,5
2481987,10
144992889,11
2212541563,11
2315162366,4
2292894199,11
2292895832,7
2282310002,3
2282310000,9
2282311249,9
2221553176,10
2282309997,5
72584473,10
2281606386,3
2221115949,6
2597480,7
2275192188,7
2274780758,4
2275457603,10
2067322880,2
145436642,3
143740202,7
2187420041,2
2007678245,9
2156123228,11
2239163419,11
2182871981,8
3413969,1
2239164852,3
2239102139,4
2239162646,4
2239103211,3
2239197567,11
2244491883,1
2247261543,10
2113362507,3
2244333839,11
2547114,11
2061630849,7
83745115,5
51466761,4
2189990881,9
2269189969,11
2269187545,10
2275118116,2
2269192128,11
2290209903,3
2289856857,1
2290209901,5
89197162,8
2648459,8
2003767516,8
145358498,6
2969311,2
1705610299,8
41016725,6
1678311,7
143906199,9
1855978,3
37722675,3
48358041,2
1742448,11
2065123479,1
2990264,8
1399112633,2
2110748390,2
51235219,11
38009979,8
81634721,5
83539859,1
145829303,8
143622465,5
145201124,1
49437682,5
47002813,6
1725299,5
2107692,1
1804104,3
2108633355,11
12457830,10
3251920,2
1696332,4
2110479359,4
2198082533,5
2145419030,3
2109557884,3
2062835,3
1746594,2
48934799,8
8804828,2
2789097,9
9965217,3
144889265,11
48594758,2
3410500,9
2047998,6
2156641189,8
1754926,4
47181672,9
39011068,11
2115224068,4
104377747,6
1744109,6
98285513,5
2146058320,3
2163400298,7
144078686,11
2068923630,2
2144796537,3
2694924,9
1699819,1
2146059323,6
46806278,5
26379330,9
1703952,6
2118452539,8
2108090984,11
2592554,3
35773227,6
145986494,2
1806271,4
2238617836,3
1688178,11
2112867078,11
2152972434,1
1685089,2
1713089,4
2285529840,8
48611572,11
39810944,7
145624227,11
1690922,6
34217324,3
1694232,2
2118449003,1
51111816,4
144123161,4
1735282,11
143738684,3
7873409,5
145696762,10
2060230787,5
2232845,8
2761897,5
2933399,11
2118439896,7
50988143,3
47260481,11
145467467,5
1733691,7
1784450,3
3073217,9
1692688,1
1922280,4
2984143,8
2158860,10
2603033,11
1398105826,10
3133079,1
145478807,7
2844530,11
143724694,9
35030998,1
1854385,3
2107148568,2
5055381,3
2058362,2
35188630,11
40348417,7
145254624,2
36942233,11
2066201331,1
2801204,7
1688276,6
46378362,8
1689108,3
1996134,4
2427350,6
49293587,11
1753344,11
2152797839,9
144809121,11
48064856,1
123580511,1
143619007,11
152226504,7
9572099,3
34673652,5
3360632,7
2594093,8
24277779,9
123437034,11
3383481,2
2258547281,3
7446832,5
35692225,7
40592359,9
19195265,2
1774907,9
3239480,11
3051815,3
1918552,11
48662861,2
1721050,9
52297757,1
2621696,4
3443627,3
31370754,9
73240341,9
65928943,11
1766747,11
2268793,1
144211012,9
2381974,3
40607909,3
1858799,7
2911719,2
2537924,9
23979212,1
3422911,9
1678662,6
1751569,2
2331618881,8
2101487552,11
31784839,1
5485763,9
2064855776,3
2099594128,7
1798719,5
1516916058,6
7324641,7
40975594,8
32724677,10
51896688,5
11754930,6
3075189,3
3079772,1
6320507,6
2542603,3
51149404,2
20768777,1
2143649323,11
2259699,3
2148300,1
49025046,10
2946414,1
144585309,3
1705427,11
40125294,11
50282546,7
39772285,9
38385080,8
2055623340,5
1748169,1
46199760,9
2866780,9
1727853,4
18307037,7
32996440,2
33511250,10
48784944,3
9371052,10
2031544270,3
2925921,11
144030870,8
2109640666,10
1508337194,4
2490788,9
122579067,2
47594426,1
2851123,6
3060913,8
2112144150,11
9695889,8
2111041646,11
2112662910,6
2116357414,1
3187768,3
145140331,3
49955730,2
7818229,11
46276184,4
38448016,3
2068720,5
7245737,2
1713934,11
2533906,5
40902317,7
3416939,6
3232072,5
1680673,2
1746222,6
2149670376,2
144297772,4
3180581,8
50181861,3
2542999,3
51516539,6
8350757,1
8362138,3
48378872,2
2200096,1
1954845,11
2313405,1
40354707,3
40450030,1
2176435,6
2445522,3
50157723,10
2082426760,11
7020215,2
33168930,3
2102366,1
4089015,7
48190261,4
1977860,3
1743531,6
145624461,11
144147128,11
88872117,9
88799661,5
1596635009,1
32239942,3
29986658,5
2100019,3
3363139,10
1773749,3
3422357,3
2306961146,9
14398916,6
2620211,7
39067762,1
3111912,1
2271808,1
1388360943,1
1721948,4
1952002,11
1780750,11
50456334,3
2105795,6
1882860,1
50877490,2
51002202,4
2346105,11
2766201,1
1717861,5
3369864,1
34931109,11
2283822,1
51007156,4
2067201658,2
7991830,11
145771261,9
48537464,5
2419616,11
1754673,11
14909194,3
2112556840,1
123175679,6
1768190,1
1798404,9
40900939,9
2056908487,11
49433012,1
1727030,7
145866943,9
2234732747,11
144871738,8
150348683,1
1563776408,1
13604375,10
2060732447,10
2109020226,11
2108157558,4
69548824,1
2244756,11
50580847,1
145761556,4
34679695,1
2111995766,3
148393537,11
73369910,1
1683298,3
1422175619,3
2344011563,2
145916942,11
1380248954,1
1722180,2
2549310,11
3386080,6
2108440627,11
2841548,1
2436782,3
1686360,9
98899797,11
145632758,9
2417095,2
48640590,11
2155862575,4
2079900490,11
51484149,6
50436643,7
2057595515,1
2053992712,11
2131004089,1
40276414,3
145475635,10
144962062,4
2058576,11
33338936,5
144159535,6
145667418,1
3119801,4
2144691867,5
7883654,1
143656578,5
8124462,2
2146208523,8
48208514,3
2108110955,8
47383867,9
1708494,2
2578809,11
3331580,3
1719838,1
1388700951,6
144143426,5
1895211,5
2057410391,3
144119669,8
2934247,10
144421225,1
7980378,2
2412671,6
2116006981,11
2064999221,5
39047272,10
145350027,1
50021619,10
3009903,11
2118904580,2
152947482,10
2731098,8
145617198,5
1887930,2
2116613401,9
143876723,11
49281242,3
39948674,8
4648762,3
2118461593,5
2109463453,10
7326223,4
49965880,9
34691913,9
2132289,4
14564042,10
145177220,3
1405061488,4
2406794,1
1706504,1
50988236,1
48687249,5
51024684,2
1688422440,1
48741628,6
50877283,8
34619954,2
35040403,10
2118579490,6
36611093,6
1710630,7
2957079,11
2110076328,10
48520256,10
51487414,4
46585722,11
1395780333,1
1802332,10
35269965,4
4778947,2
6171004,9
3295973,7
2241321267,3
2162166594,5
3206382,10
2336735,11
5106274,2
3607838,9
33518040,11
48962080,9
34361088,5
40429062,10
2276599303,1
5691805,11
39035895,8
2110824847,4
39127127,2
5541453,2
46804012,2
35237646,4
37927722,3
2115555621,2
7741363,6
144766568,10
1908341,7
5241455,1
5494366,4
32992724,7
2146139,4
2104305872,5
2264528637,1
117410791,4
117062170,2
153633955,3
47820441,2
5770692,6
40364154,2
40188548,9
145107518,8
5822304,7
113065814,11
50774691,7
4857698,6
33858917,10
2222416,1
5797364,1
1472926470,11
5562966,10
35006656,11
3317253,6
1825599,7
47768218,11
2227859384,6
3554460,3
1398390844,9
40507480,3
2545007,5
50166844,8
1783950,5
144458624,8
5310613,6
143715163,2
2633349,5
27470798,3
2118728864,1
1709121,11
2254448932,4
4916288,9
152239137,7
1978843,11
1816944,6
31959483,7
4380719,11
37124708,1
2800599,11
2023243,1
6591963,1
6758539,11
144356612,7
2732022,1
3746381,10
1419652006,7
1414004356,10
1405725823,1
3002529,5
143695089,1
145921061,2
48837739,5
152738228,1
145512525,8
8232953,8
1403751559,3
1401564849,7
118522078,5
49853170,4
48996853,1
49018431,7
1401564832,11
2060003085,3
115895029,5
117444237,6
118558005,1
6363467,1
1398660710,4
1405724865,10
2963959,3
31642816,11
1401564780,3
4182568,1
1400921505,2
1698352,8
46926081,2
1890761,3
2769049,6
2292823,5
2226783828,3
144728460,2
1896450,5
143673083,11
2112516595,3
35083046,4
2108924230,1
2256481781,7
2238841,9
145086151,6
1917767,5
40089171,3
2704728,6
8844876,1
2115692939,3
144171096,3
2263875386,11
1387446686,3
2263862165,4
1726700,10
3347629,5
1747198,7
1708234284,3
2797883,6
46789151,1
66061403,11
83451344,4
37380288,4
4174540,8
1730609,6
2258042514,11
2281542,1
2306490871,9
144084147,2
19200737,2
29837788,11
40205705,6
11545747,3
1399356737,7
3422350,10
1697397,3
1969064,3
35647224,7
2877296,3
2060551,11
1879232,6
3137672,5
2315504,10
2653181,5
2158171944,11
33397943,11
153897134,6
102925442,7
2109270350,5
47632848,3
2109541439,7
47180076,3
2359832,4
1390814008,10
1561672016,7
2911299,2
1722243,1
2119320633,11
2329943,7
3214791,1
2136562,1
2708454,9
3428769,8
2896063,2
2166511,3
38414402,2
38746648,3
17089661,6
143974276,7
145585242,7
1746034,11
1685978,2
145882236,7
2707570,8
35148540,11
145783676,1
2107709516,9
51034451,6
2057555930,5
2067158294,1
12611623,3
2601641,3
119508204,3
3390352,2
2577635,11
145876066,4
34837371,4
1767521,11
2118439352,9
1790227,11
144105277,8
23987228,2
2023899,8
1702392,4
144767914,11
12524628,2
66442354,5
2108941389,8
2893721,3
2117940912,5
1736632,1
1685020,1
145776090,9
2612614,1
1713164,6
3164962,8
50017230,1
3210262,6
144157700,11
3185550,11
2068798329,11
2068896872,8
48481207,3
2240919,4
10047232,3
1866075,2
15763974,1
143922493,8
2113651237,7
2119658599,3
34765717,1
1746807,6
1694815,9
2151580,9
2151548940,1
2108674017,9
1779453,3
1740042,4
1717841,11
145520115,3
1770745,11
2348306915,10
2047980626,9
5053947,6
2166064287,2
2040372,3
143772943,10
2146839181,3
3335228,3
2127636809,1
2589602,7
2124443814,3
2149608960,5
2141519914,10
2351434,6
1742197495,10
49177484,10
2416851,11
2109080349,8
2144220448,8
144133815,5
145950948,2
1915667,3
1789171,11
27379268,11
9969403,9
145728792,8
1690097,11
34867263,1
3213247,1
3422336,3
2144417088,6
102372137,3
23138704,1
2066313283,2
144979831,2
11216858,1
144503015,3
8474736,2
2807088,8
2541031,6
2270306856,8
2074889134,10
1780761,5
1812144,4
2026193813,2
3414451,2
2236384,6
31488751,2
49640256,7
1771551,3
3080683,2
2029494325,3
39203264,2
51249380,1
51228791,11
3312320,5
2056923615,4
89692624,3
6639253,10
1576106052,11
2109461904,4
2158624285,1
2112079647,10
2151484950,3
37921272,4
3422872,11
3436470,5
16787428,2
98264506,2
10113203,3
2397766,8
1490937630,10
38738753,4
2222427,2
48075831,8
3382187,2
145357803,8
35955224,7
2108927052,6
47474380,7
2112592519,11
1743469,4
2067714738,9
2027664910,3
3207076,2
3285377,8
3247453,8
1803382,2
2058300,11
1725750,2
2421239,7
1713030,5
1810077,7
144602383,3
145014675,3
51193721,3
2066145023,7
2528439,3
49791556,4
143923265,2
40124153,6
143758327,10
38593960,2
3471551,7
2144816511,11
2118670622,6
2110512672,2
48043335,3
4594310,9
21613538,11
3072326,5
50530181,3
2108740151,1
1641939256,3
1849628,3
143627859,7
1688882,3
3149531,2
2079911,6
2070515,4
1802726,6
144628574,10
39071178,8
144987107,5
38813990,3
3920758,5
1743600,11
51906624,10
2056903313,2
3303634,1
92605280,1
153248481,6
2035106,5
2780262,10
2019807,9
2438071,11
2263102,4
2132516,3
2785022,11
47927975,6
1420122043,7
3407296,7
145779862,3
8549842,8
2244940,3
1404459229,10
47485263,3
2115459268,6
2829009,7
2084647086,1
50536468,9
1701341,4
35003282,6
2051552141,6
123970124,9
2108801920,9
150311931,9
35286545,11
1391126980,1
2115437382,4
144328822,9
2135146,5
3596556,3
2249391,1
1711475,6
48704324,1
2605579,10
145591647,8
5235679,9
2090943057,6
81502930,11
1400264640,11
144979597,9
143638024,2
2114827626,3
7204096,7
3156540,1
46256784,8
145341916,9
143925074,8
2325985,9
1748523,2
14594344,8
1841008,11
144717963,5
2072064608,10
2030378,1
2247668702,8
144656120,2
2877164,2
2054725783,9
51139941,4
5344666,6
2383990,10
144236332,6
35058304,6
1783012,2
144114375,1
1698312,4
2391802,2
9287688,11
3098251,8
9527255,10
48774107,1
40638490,8
40628376,1
2220691326,8
3375945,2
1721111,3
1954250,3
50557601,1
2401865,9
