paperDOI;paperTitle;paperAbstract;paperAuthorID;paperAuthorName;conferenceWorkshopID;conferenceWorkshopName;conferenceWorkshopType;conferenceWorkshopEdition;conferenceWorkshopYear;conferenceWorkshopCity;journalID;journalName;jornalYear;jornalVolume;keywords
8ebd4ae177fb1a62298d19891fd6e45e2a5f7685;Artificial Intelligence A Modern Approach 3rd;Artificial IntelligenceArtificial Intelligence: A Modern Approach 2Nd Ed.Introduction to Machine LearningArtificial IntelligenceArtificial Intelligence: A Modern Approach, eBook, Global EditionIntroduction to Artificial IntelligenceModern Approaches in Machine Learning and Cognitive Science: A WalkthroughArtificial Intelligence: Pearson New International EditionArtificial IntelligenceArtificial IntelligenceArtificial IntelligenceArtificial Intelligence a Modern ApproachFundamentals of the New Artificial IntelligenceMultiagent SystemsArtificial IntelligenceArtificial IntelligenceThe Hundred-page Machine Learning BookArtificial IntelligenceArtificial IntelligenceArtificial IntelligenceDistributed Artificial IntelligenceArtificial Intelligence For BeginnersParadigms of Artificial Intelligence ProgrammingHuman CompatibleHuman CompatibleARTIFICIAL INTELLIGENCEArtificial IntelligenceArtificial IntelligenceArtificial Intelligence a Modern ApproachDo the Right ThingArtificial IntelligenceArtificial Intelligence : a Modern ApproachArtificial IntelligenceIntelligent Help Systems for UNIXArtificial IntelligenceArtificial IntelligenceArtificial Intelligence a Modern ApproachArtificial IntelligenceArtificial IntelligenceArtificial Intelligence for Human Computer Interaction: A Modern Approach;['7487197'];['Emily Williams'];;;;;;;mvwhrisr;Science Magazine (2022.0);2022.0;54;['Artificial Intelligence']
635c01476986099adc4ce122bb28ebc6deb46671;Empowering learners for the age of artificial intelligence;;['65953975', '2076137404', '2151396257'];['D. Gašević', 'G. Siemens', 'Shazia Sadiq'];;;;;;;h56e7ta3;Comput. Educ. Artif. Intell.;2023.0;4;['Computer Science', 'Artificial Intelligence']
10f919b1a5161b560504c225cfb2d1b3a4768f80;Artificial intelligence in healthcare: past, present and future;Artificial intelligence (AI) aims to mimic human cognitive functions. It is bringing a paradigm shift to healthcare, powered by increasing availability of healthcare data and rapid progress of analytics techniques. We survey the current status of AI applications in healthcare and discuss its future. AI can be applied to various types of healthcare data (structured and unstructured). Popular AI techniques include machine learning methods for structured data, such as the classical support vector machine and neural network, and the modern deep learning, as well as natural language processing for unstructured data. Major disease areas that use AI tools include cancer, neurology and cardiology. We then review in more details the AI applications in stroke, in the three major areas of early detection and diagnosis, treatment, as well as outcome prediction and prognosis evaluation. We conclude with discussion about pioneer AI systems, such as IBM Watson, and hurdles for real-life deployment;['67092021', '2117937034', '1976425918', '1974599', None, '36156845', '119918227', '47454309', '46829048', '2108094216'];['F. Jiang', 'Yong Jiang', 'Hui Zhi', 'Yi Dong', 'Hao Li', 'Sufeng Ma', 'Yilong Wang', 'Q. Dong', 'Haipeng Shen', 'Yongjun Wang'];;;;;;;tfxl1o9a;Stroke and Vascular Neurology;2017.0;2;['Computer Science', 'Medicine', 'Artificial Intelligence']
e8441a9d8c22f333b4092d3a95d3fbb64a36d428;Legal and Ethical Consideration in Artificial Intelligence in Healthcare: Who Takes Responsibility?;The legal and ethical issues that confront society due to Artificial Intelligence (AI) include privacy and surveillance, bias or discrimination, and potentially the philosophical challenge is the role of human judgment. Concerns about newer digital technologies becoming a new source of inaccuracy and data breaches have arisen as a result of its use. Mistakes in the procedure or protocol in the field of healthcare can have devastating consequences for the patient who is the victim of the error. Because patients come into contact with physicians at moments in their lives when they are most vulnerable, it is crucial to remember this. Currently, there are no well-defined regulations in place to address the legal and ethical issues that may arise due to the use of artificial intelligence in healthcare settings. This review attempts to address these pertinent issues highlighting the need for algorithmic transparency, privacy, and protection of all the beneficiaries;['116246793', '82977131', '21766681', '2158670917', '3483295', '2057278194', '2158671047', '66290347', '13966665', '8556033', '50534993', '4769205', '50573337', '4149364'];['Nithesh Naik', 'B. Hameed', 'Dasharathraj K. Shetty', 'Dishant Swain', 'M. Shah', 'R. Paul', 'Kaivalya Aggarwal', 'Sufyan Ibrahim', 'Vathsala Patil', 'Komal Smriti', 'Suyog Shetty', 'Bhavan Prasad Rai', 'P. Chłosta', 'B. Somani'];;;;;;;v133plwu;Frontiers in Surgery;2022.0;9;['Medicine', 'Artificial Intelligence']
2d93d27fb07fc43bb1e430c37f802586bc9aaf00;Trustworthy Artificial Intelligence: A Review;Artificial intelligence (AI) and algorithmic decision making are having a profound impact on our daily lives. These systems are vastly used in different high-stakes applications like healthcare, business, government, education, and justice, moving us toward a more algorithmic society. However, despite so many advantages of these systems, they sometimes directly or indirectly cause harm to the users and society. Therefore, it has become essential to make these systems safe, reliable, and trustworthy. Several requirements, such as fairness, explainability, accountability, reliability, and acceptance, have been proposed in this direction to make these systems trustworthy. This survey analyzes all of these different requirements through the lens of the literature. It provides an overview of different approaches that can help mitigate AI risks and increase trust and acceptance of the systems by utilizing the users and society. It also discusses existing strategies for validating and verifying these systems and the current standardization efforts;['87769689', '29405263', '2123062285', '1719412'];['Davinder Kaur', 'Suleyman Uslu', 'Kaley J. Rittichier', 'A. Durresi'];;;;;;;cx9kl4w7;ACM Computing Surveys (CSUR);2022.0;55;['Computer Science', 'Artificial Intelligence']
ec13995de8797a4e977024942d79fc0d27e20b7b;Ethical principles for artificial intelligence in education;;['145641941', '145117122', '2289857440', '2181844584', '2181845410'];['Andy Nguyen', 'H. Ngo', 'Yvonne Hong', 'Belle Dang', 'Bich-Phuong Thi Nguyen'];;;;;;;wwjab501;Education and Information Technologies;2022.0;28;['Computer Science', 'Medicine', 'Artificial Intelligence']
79d98ae4abec4b13a0447706e44e8d709fe7953c;Artificial intelligence in disease diagnosis: a systematic literature review, synthesizing framework and future research agenda;;['2055911978', '2127070689', '2113234020', '48761825'];['Yogesh Kumar', 'Apeksha Koul', 'Ruchika Singla', 'M. Ijaz'];;;;;;;cw11c8pr;Journal of Ambient Intelligence and Humanized Computing;2022.0;14;['Computer Science', 'Medicine', 'Artificial Intelligence']
df5f3ffe15207eb6ae2f00f3ccc818625b9bfbe7;Artificial Intelligence and Jobs: Evidence from Online Vacancies;We study the impact of artificial intelligence (AI) on labor markets using establishment-level data on the near universe of online vacancies in the United States from 2010 onward. There is rapid growth in AI-related vacancies over 2010–18 that is driven by establishments whose workers engage in tasks compatible with AI’s current capabilities. As these AI-exposed establishments adopt AI, they simultaneously reduce hiring in non-AI positions and change the skill requirements of remaining postings. While visible at the establishment level, the aggregate impacts of AI-labor substitution on employment and wage growth in more exposed occupations and industries is currently too small to be detectable.;['2660799', '145060981', '115470805', '2133941'];['D. Acemoglu', 'David Autor', 'J. Hazell', 'P. Restrepo'];;;;;;;8z5p1fm9;Journal of Labor Economics;2022.0;40;['Artificial Intelligence']
a7a407968c13ced804a063259d72315a43b84f29;Artificial Intelligence in Education: A Review;The purpose of this study was to assess the impact of Artificial Intelligence (AI) on education. Premised on a narrative and framework for assessing AI identified from a preliminary analysis, the scope of the study was limited to the application and effects of AI in administration, instruction, and learning. A qualitative research approach, leveraging the use of literature review as a research design and approach was used and effectively facilitated the realization of the study purpose. Artificial intelligence is a field of study and the resulting innovations and developments that have culminated in computers, machines, and other artifacts having human-like intelligence characterized by cognitive abilities, learning, adaptability, and decision-making capabilities. The study ascertained that AI has extensively been adopted and used in education, particularly by education institutions, in different forms. AI initially took the form of computer and computer related technologies, transitioning to web-based and online intelligent education systems, and;['1669767608', '47978704', '144264986'];['Lijia Chen', 'Pingping Chen', 'Zhijian Lin'];;;;;;;rkyy55z6;IEEE Access;2020.0;8;['Computer Science', 'Artificial Intelligence']
ceceaabccaf61edfd1c924d419328f0c2bfe9f81;A Proposal For The Dartmouth Summer Research Project On Artificial Intelligence;We propose that a 2 month, 10 man study of artificial intelligence be carried out during the summer of 1956 at Dartmouth College in Hanover, New Hampshire. The study is to proceed on the basis of the conjecture that every aspect of learning or any other feature of intelligence can in principle be so precisely described that a machine can be made to simulate it. An attempt will be made to find how to make machines use language, form abstractions and concepts, solve kinds of problems now reserved for humans;['2316340027', '103194620', '2263042911', '2316337453', '2316338248', '2316338283', '117507094'];['J. McCarthy', 'Dartmouth College', 'M. Minsky', 'Harvard University', 'N. Rochester', 'I.B.M. Corporation', 'C. E. Shannon'];;;;;;;0dva2941;Science Magazine (2022.0);2022.0;39;['Artificial Intelligence']
d7eef9b5bb65feda6647440e7727bbcdf0edaebc;Dual use of artificial-intelligence-powered drug discovery;;['34577787', '5450685', '2063052193', '1887610'];['Fabio Urbina', 'Filippa Lentzos', 'Cédric Invernizzi', 'S. Ekins'];;;;;;;tfovuw00;Nature Machine Intelligence;2022.0;4;['Computer Science', 'Medicine']
8603193192a64f0c9943989d209e7492689045c1;Artificial Intelligence A Modern Approach 3rd Edition;Artificial IntelligenceArtificial Intelligence: A Modern Approach 2Nd Ed.Introduction to Machine LearningArtificial IntelligenceArtificial Intelligence: A Modern Approach, eBook, Global EditionIntroduction to Artificial IntelligenceModern Approaches in Machine Learning and Cognitive Science: A WalkthroughArtificial Intelligence: Pearson New International EditionArtificial IntelligenceArtificial IntelligenceArtificial IntelligenceArtificial Intelligence a Modern ApproachFundamentals of the New Artificial IntelligenceMultiagent SystemsArtificial IntelligenceArtificial IntelligenceThe Hundred-page Machine Learning BookArtificial IntelligenceArtificial IntelligenceArtificial IntelligenceDistributed Artificial IntelligenceArtificial Intelligence For BeginnersParadigms of Artificial Intelligence ProgrammingHuman CompatibleHuman CompatibleARTIFICIAL INTELLIGENCEArtificial IntelligenceArtificial IntelligenceArtificial Intelligence a Modern ApproachDo the Right ThingArtificial IntelligenceArtificial Intelligence : a Modern ApproachArtificial IntelligenceIntelligent Help Systems for UNIXArtificial IntelligenceArtificial IntelligenceArtificial Intelligence a Modern ApproachArtificial IntelligenceArtificial IntelligenceArtificial Intelligence for Human Computer Interaction: A Modern Approach;['4403506'];['Chris Martinez'];;;;;;;8rq0yt4e;Science Bulletin (2020.0);2020.0;94;['Artificial Intelligence']
